File Name,k-eff_o,std_o,k-eff__m,std_m,k-eff_bench,std_bench,k_normalized,std_normalized,geometry,therm fiss,int fiss,fast fiss, above therm fiss, Avg E, Avg leth causing fiss
PU-SOL-THERM-034-010,0.99467,0.00011,0.99467,0.000113499,1,0.0052,0.99467,0.005173,Cylinder,64.64,30.30,5.06,35.36,95353.0,1.7919
LEU-COMP-THERM-009-023,1.00676,0.00010,1.00676,0.000104775,1,0.0021,1.00676,0.002116,Lattice,90.40,5.87,3.73,9.6,106770.0,0.11444
HEU-SOL-THERM-019-003,0.99680,0.00013,0.996801,0.00013039,1,0.0047,0.9968,0.004686,Cylinder,75.96,21.72,2.32,24.04,40164.0,0.34341
HEU-SOL-THERM-001-010,0.99489,0.00013,0.994891,0.000129388,0.9993,0.0054,0.99558,0.005381,Cylinder,95.00,4.60,0.41,5.0,7167.7,0.046211
LEU-COMP-THERM-010-021,1.01718,0.00011,1.01718,0.00011093,1,0.0028,1.01718,0.002850,Lattice,82.61,11.34,6.05,17.39,168140.0,0.28329
LEU-COMP-THERM-001-004,1.00845,0.00009,1.00845,9.21034e-05,0.9998,0.0031,1.00865,0.003128,Lattice,91.60,4.49,3.91,8.4,116010.0,0.096745
HEU-MET-FAST-001,0.99979,0.00002,0.999795,1.69952e-05,1,0.001,0.99979,0.000999,Sphere,0.00,5.31,94.69,100.0,1458200.0,819350.0
LEU-COMP-THERM-022-007,1.00709,0.00009,1.00709,9.20417e-05,1,0.0046,1.00709,0.004633,Lattice,95.44,3.32,1.23,4.56,33226.0,0.054766
LEU-COMP-THERM-080-003,1.01093,0.00012,1.01093,0.000117744,0.9984,0.001,1.01255,0.001021,Lattice,76.99,16.76,6.25,23.01,164870.0,0.45989
U233-SOL-THERM-009-003,0.99965,0.00005,0.99965,5.32558e-05,0.9989,0.0038,1.00075,0.003807,Cylinder,95.53,4.29,0.18,4.47,3097.2999999999997,0.036902000000000004
HEU-SOL-THERM-028-006,0.99931,0.00012,0.999311,0.000122738,1,0.0023,0.99931,0.002301,Cylinder,94.75,4.82,0.43,5.25,7462.8,0.047799999999999995
PU-SOL-THERM-004-004,0.99274,0.00011,0.992739,0.000109943,1,0.0047,0.99274,0.004667,Sphere,97.10,2.60,0.31,2.9,5790.400000000001,0.055455000000000004
LEU-COMP-THERM-028-012,1.00389,0.00010,1.00389,9.91325e-05,1,0.0049,1.00389,0.004920,Lattice,88.69,7.21,4.11,11.31,116980.0,0.14023
HEU-MET-FAST-077-003,0.99919,0.00011,0.999187,0.000109353,0.9995,0.004,0.99968,0.004002,Sphere,7.82,26.29,65.89,92.18,932370.0,49799.0
MIX-MET-FAST-007-010,1.00546,0.00010,1.00546,9.79897e-05,1,0.0027,1.00546,0.002716,Sphere,0.14,12.77,87.10,99.86,1463600.0,573030.0
HEU-MET-FAST-011,0.99974,0.00011,0.999744,0.000107,0.9989,0.0015,1.00084,0.001506,Sphere,15.93,15.00,69.07,84.07,1078900.0,24199.0
LEU-COMP-THERM-005-008,1.02405,0.00011,1.02405,0.000113092,1,0.0021,1.02405,0.002153,Lattice,69.23,21.15,9.62,30.77,262100.0,1.2744
HEU-MET-FAST-003-002,0.99259,0.00009,0.992585,8.72486e-05,1,0.005,0.99259,0.004963,Sphere,0.00,6.41,93.59,100.0,1485700.0,789070.0
HEU-SOL-THERM-038-013,1.00159,0.00014,1.00159,0.000141235,1,0.005,1.00159,0.005009,Cylinder,74.20,23.28,2.52,25.8,42554.0,0.39161
U233-SOL-THERM-013-003,1.00400,0.00016,1.004,0.000160367,0.9992,0.0069,1.00480,0.006940,Sphere,76.82,21.84,1.34,23.18,23154.0,0.15689
HEU-MET-FAST-066-007,1.00754,0.00011,1.00754,0.000106134,1.0048,0.0039,1.00272,0.003893,Sphere,0.79,26.97,72.24,99.21,993270.0,194490.0
LEU-COMP-THERM-010-010,1.00713,0.00011,1.00713,0.000105682,1,0.0021,1.00713,0.002117,Lattice,89.89,6.37,3.74,10.11,106280.0,0.11983
MIX-MET-FAST-004-002,0.99946,0.00009,0.999459,8.87536e-05,0.9993,0.0013,1.00016,0.001304,Sphere,0.00,5.09,94.91,100.0,1453300.0,821270.0
HEU-MET-FAST-100-002,0.99943,0.00008,0.999426,8.42589e-05,0.9966,0.0007,1.00283,0.000709,Sphere,0.00,4.83,95.17,100.0,1453600.0,828060.0
HEU-MET-FAST-030,1.00904,0.00010,1.00904,9.91488e-05,1,0.0009,1.00904,0.000913,Cylinder,0.09,34.08,65.83,99.91,1038700.0,190940.0
U233-SOL-THERM-015-006,0.97581,0.00016,0.975808,0.000160427,1,0.0099,0.97581,0.009661,Sphere,48.78,47.31,3.91,51.22,64685.99999999999,1.4309999999999998
U233-MET-FAST-005-002,0.99525,0.00010,0.99525,9.52077e-05,1,0.003,0.99525,0.002987,Sphere,0.00,8.04,91.96,100.0,1508600.0,778670.0
LEU-COMP-THERM-028-008,1.00595,0.00010,1.00595,0.000103823,0.9998,0.0052,1.00615,0.005234,Lattice,83.68,10.80,5.52,16.32,154410.0,0.24917
HEU-MET-FAST-078-011,0.99649,0.00010,0.996487,0.000102813,0.9995,0.0015,0.99698,0.001499,Cylinder,10.13,14.02,75.85,89.87,1195400.0,73426.0
HEU-SOL-THERM-038-028,0.99813,0.00014,0.99813,0.000140389,1,0.0025,0.99813,0.002499,Cylinder,75.17,22.42,2.41,24.83,41061.0,0.35959
LEU-COMP-THERM-042-005,1.01333,0.00010,1.01333,9.83648e-05,1,0.0033,1.01333,0.003345,Lattice,86.84,7.54,5.62,13.16,163710.0,0.17681
HEU-MET-FAST-007-025,0.99967,0.00011,0.999667,0.000109279,0.9959,0.0018,1.00378,0.001817,Rectangular,8.15,34.47,57.38,91.85,939900.0,21907.0
HEU-SOL-THERM-050-007,0.99876,0.00015,0.998758,0.000148439,0.9978,0.0078,1.00096,0.007826,Cylinder,56.06,38.50,5.43,43.94,93839.0,2.2486
LEU-COMP-THERM-017-004,1.00910,0.00009,1.0091,8.78966e-05,1,0.0031,1.0091,0.003129,Lattice,87.39,5.06,7.55,12.61,228410.0,0.19985
HEU-SOL-THERM-049-005,1.00339,0.00013,1.00339,0.000127377,1.0012,0.0025,1.00218,0.002505,Cylinder,73.19,24.13,2.69,26.81,47134.0,0.41994
HEU-MET-FAST-051-017,0.99624,0.00009,0.996237,8.88276e-05,0.9969,0.0001,0.99933,0.000134,Cylinder,0.00,4.63,95.37,100.0,1470200.0,843220.0
LEU-COMP-THERM-005-012,1.04014,0.00010,1.04014,0.000104346,1,0.0066,1.04014,0.006865,Lattice,61.49,26.38,12.13,38.51,319440.0,2.9776000000000002
HEU-MET-FAST-043-001,0.99981,0.00009,0.999813,8.58434e-05,0.9995,0.0018,1.00031,0.001803,Cylinder,0.00,4.76,95.24,100.0,1451700.0,831340.0
LEU-COMP-THERM-080-009,1.01078,0.00012,1.01078,0.000118281,0.9982,0.001,1.01260,0.001021,Lattice,77.08,16.69,6.23,22.92,164570.0,0.45611999999999997
U233-SOL-INTER-001-001,0.98444,0.00015,0.984435,0.000151347,1,0.0083,0.98444,0.008172,Sphere,31.35,62.04,6.61,68.65,106150.0,6.9060999999999995
MIX-COMP-FAST-001,1.03738,0.00007,1.03738,7.29839e-05,0.9866,0.0023,1.05146,0.002452,Cylinder,0.00,45.52,54.48,100.0,764620.0,88690.0
LEU-SOL-THERM-007-003,0.99946,0.00009,0.999464,9.17777e-05,0.9985,0.001,1.00096,0.001006,Cylinder,96.47,2.90,0.63,3.53,16829.0,0.039973999999999996
LEU-COMP-THERM-078-004,1.00922,0.00012,1.00922,0.000119188,0.9986,0.001,1.01063,0.001019,Lattice,80.83,13.93,5.24,19.17,139840.0,0.2999
U233-SOL-THERM-013-019,0.99476,0.00015,0.994757,0.000149356,0.9996,0.0089,0.99515,0.008861,Sphere,85.42,13.83,0.75,14.58,13043.0,0.080594
U233-SOL-THERM-012-008,0.99743,0.00012,0.997431,0.000122196,1,0.0048,0.99743,0.004789,Sphere,90.86,8.70,0.43,9.14,7473.7,0.053271
HEU-SOL-THERM-038-009,0.99842,0.00014,0.998416,0.000139196,1,0.0033,0.99842,0.003297,Cylinder,75.79,21.88,2.33,24.21,39826.0,0.33963
HEU-MET-FAST-084-021,1.00083,0.00009,1.00083,8.88023e-05,0.9995,0.0045,1.00133,0.004509,Cylinder,0.00,5.28,94.72,100.0,1392100.0,780040.0
PU-MET-FAST-026,0.99907,0.00009,0.99907,8.93024e-05,1,0.0024,0.99907,0.002399,Sphere,0.00,3.07,96.93,100.0,1727700.0,1081500.0
PU-SOL-THERM-002-001,0.99795,0.00012,0.997951,0.000120958,1,0.0047,0.99795,0.004691,Sphere,95.65,3.86,0.49,4.35,9388.8,0.07048299999999999
U233-SOL-THERM-016-014,1.00384,0.00016,1.00384,0.000157529,1,0.0026,1.00384,0.002614,Cylinder,77.90,20.83,1.27,22.1,21977.0,0.14438
U233-SOL-THERM-017-005,1.00035,0.00014,1.00035,0.000139287,1,0.0029,1.00035,0.002904,Cylinder,85.63,13.60,0.77,14.37,13254.0,0.080642
U233-SOL-THERM-015-027,0.99797,0.00015,0.997968,0.000147594,1,0.0063,0.99797,0.006288,Sphere,78.94,20.04,1.02,21.06,16739.0,0.1308
HEU-MET-FAST-007-004,0.99996,0.00010,0.999958,9.5761e-05,0.9948,0.0013,1.00518,0.001317,Rectangular,0.21,22.41,77.38,99.79,1221100.0,293120.0
PU-SOL-THERM-032-005,0.99882,0.00012,0.998817,0.000117157,1,0.002,0.99882,0.002001,Cylinder,96.02,3.53,0.44,3.98,8565.9,0.06599999999999999
LEU-COMP-THERM-009-008,1.00575,0.00011,1.00575,0.000105336,1,0.0021,1.00575,0.002114,Lattice,90.40,5.87,3.73,9.6,106850.0,0.11443
HEU-MET-FAST-041-002,1.00666,0.00011,1.00666,0.000107028,1.0022,0.0043,1.00445,0.004310,Sphere,3.86,22.53,73.61,96.14,1050100.0,130250.0
HEU-SOL-THERM-006-014,1.00076,0.00012,1.00076,0.000122257,1,0.0078,1.00076,0.007806,Cylinder,75.07,22.75,2.18,24.93,37826.0,0.35125999999999996
HEU-SOL-THERM-025-017,1.00377,0.00011,1.00377,0.000110228,1,0.0055,1.00377,0.005521,Cylinder,82.33,16.17,1.50,17.67,26138.0,0.16659000000000002
HEU-MET-FAST-016-001,1.00251,0.00009,1.00251,9.25987e-05,0.9996,0.0018,1.00291,0.001808,Cylinder,0.31,12.08,87.62,99.69,1277400.0,513710.0
LEU-COMP-THERM-042-004,1.01256,0.00010,1.01256,9.90193e-05,1,0.0017,1.01256,0.001724,Lattice,86.69,7.63,5.68,13.31,165510.0,0.18019
HEU-MET-FAST-007-024,1.00080,0.00011,1.0008,0.000107598,0.997,0.0018,1.00381,0.001815,Rectangular,5.64,30.34,64.02,94.36,1036400.0,49250.0
HEU-MET-FAST-005-006,0.99875,0.00010,0.998754,9.6107e-05,0.9987,0.0036,1.00005,0.003606,Lattice,0.18,14.89,84.93,99.82,1106600.0,405790.0
HEU-SOL-THERM-050-006,1.00988,0.00015,1.00988,0.000152044,0.9985,0.0081,1.01139,0.008206,Cylinder,68.83,27.78,3.39,31.17,58929.0,0.6717
U233-SOL-THERM-015-007,0.98698,0.00015,0.986983,0.000153642,1,0.007,0.98698,0.006910,Sphere,57.18,39.38,3.44,42.82,59022.0,0.79363
PU-MET-FAST-006,0.99975,0.00010,0.999751,9.77091e-05,1,0.003,0.99975,0.003000,Sphere,0.00,5.68,94.32,100.0,1889000.0,1058600.0
HEU-MET-FAST-084-001,0.99955,0.00009,0.99955,8.78159e-05,0.9994,0.0019,1.00015,0.001903,Cylinder,0.00,5.05,94.95,100.0,1411900.0,797810.0
LEU-COMP-THERM-028-009,1.00448,0.00010,1.00448,0.000104289,0.9998,0.0047,1.00468,0.004724,Lattice,83.10,11.24,5.66,16.9,158160.0,0.2662
HEU-MET-FAST-079-001,1.00059,0.00009,1.00059,8.62694e-05,0.9996,0.0015,1.00099,0.001504,Cylinder,0.00,4.85,95.15,100.0,1454900.0,831390.0
LEU-COMP-THERM-010-011,1.00714,0.00010,1.00714,0.000104422,1,0.0021,1.00714,0.002117,Lattice,90.12,6.17,3.71,9.88,105640.0,0.11710999999999999
HEU-MET-FAST-031,1.00571,0.00011,1.00571,0.000109541,1,0.0059,1.00571,0.005934,Sphere,20.33,23.83,55.84,79.67,901520.0,5857.5
HEU-MET-FAST-066-006,1.00484,0.00010,1.00484,9.9506e-05,1.0028,0.003,1.00203,0.002999,Sphere,0.10,20.49,79.40,99.9,1099500.0,345170.0
HEU-MET-FAST-088-001,0.99923,0.00011,0.99923,0.00010675,0.9993,0.0008,0.99992,0.000807,Cylinder,17.68,18.67,63.65,82.32,894300.0,12985.0
HEU-SOL-THERM-020-001,0.98486,0.00015,0.984856,0.000154495,0.9966,0.0116,0.98821,0.011503,Cylinder,58.23,40.32,1.45,41.77,19693.0,1.365
HEU-SOL-THERM-038-012,0.99691,0.00014,0.996913,0.000139004,1,0.0025,0.99691,0.002496,Cylinder,74.70,22.82,2.48,25.3,41892.0,0.37607
U233-SOL-THERM-013-002,1.00340,0.00016,1.0034,0.000158875,0.9992,0.007,1.00420,0.007036,Sphere,76.81,21.85,1.34,23.19,23121.0,0.157
HEU-MET-FAST-003-003,0.99755,0.00009,0.997546,8.84401e-05,1,0.005,0.99755,0.004988,Sphere,0.00,6.93,93.07,100.0,1492800.0,779410.0
LEU-COMP-THERM-008-002,1.01555,0.00009,1.01555,9.4426e-05,1.0007,0.0012,1.01483,0.001220,Lattice,84.39,9.20,6.41,15.61,187710.0,0.24183
LEU-COMP-THERM-009-013,1.00616,0.00010,1.00616,0.0001047,1,0.0021,1.00616,0.002115,Lattice,90.45,5.83,3.72,9.55,106360.0,0.11379
MIX-MET-FAST-007-011,1.00375,0.00009,1.00375,9.38778e-05,1,0.0026,1.00375,0.002611,Sphere,0.00,9.08,90.91,100.0,1509900.0,744540.0
LEU-COMP-THERM-010-030,1.01335,0.00011,1.01335,0.000106913,1,0.0028,1.01335,0.002839,Lattice,81.79,10.40,7.81,18.21,225850.0,0.36134
LEU-COMP-THERM-005-009,1.02510,0.00011,1.0251,0.000108228,1,0.004,1.0251,0.004101,Lattice,68.03,22.10,9.87,31.97,268970.0,1.4513
HEU-SOL-THERM-001-001,1.00002,0.00015,1.00002,0.000148607,1.0004,0.006,0.99962,0.005997,Cylinder,89.92,9.20,0.88,10.08,15398.0,0.081598
PU-MET-FAST-021-002,0.99285,0.00009,0.992853,9.12358e-05,1,0.0016,0.99285,0.001591,Cylinder,0.09,6.69,93.22,99.91,1673700.0,869280.0
HEU-MET-FAST-077-002,1.00170,0.00010,1.0017,9.62472e-05,0.9995,0.0027,1.00220,0.002709,Sphere,0.09,16.12,83.79,99.91,1184000.0,430880.0
HEU-SOL-THERM-028-007,1.00005,0.00012,1.00005,0.000122142,1,0.0038,1.00005,0.003802,Cylinder,94.79,4.79,0.42,5.21,7451.2,0.047641
IEU-MET-FAST-014-001,1.00285,0.00007,1.00285,7.06441e-05,0.9958,0.0022,1.00707,0.002226,Cylinder,0.00,25.51,74.49,100.0,866660.0,296250.0
PU-SOL-THERM-004-005,0.99392,0.00011,0.993916,0.000109568,1,0.0047,0.99392,0.004672,Sphere,97.22,2.48,0.29,2.78,5614.2,0.054054000000000005
LEU-COMP-THERM-028-013,1.00274,0.00010,1.00274,9.99286e-05,0.9998,0.005,1.00294,0.005016,Lattice,89.28,6.76,3.96,10.72,112650.0,0.13107
PU-SOL-THERM-034-001,0.99473,0.00013,0.994731,0.000132086,1,0.0062,0.99473,0.006168,Cylinder,90.27,8.52,1.21,9.73,23206.0,0.14368
LEU-COMP-THERM-022-006,1.00473,0.00009,1.00473,9.04517e-05,1,0.0046,1.00473,0.004622,Lattice,95.37,3.38,1.25,4.63,33642.0,0.055184
LEU-COMP-THERM-080-002,1.01086,0.00012,1.01086,0.000115932,0.9982,0.001,1.01268,0.001021,Lattice,76.91,16.82,6.27,23.09,165480.0,0.46438999999999997
U233-SOL-THERM-009-002,0.99816,0.00006,0.998162,5.94086e-05,0.9981,0.004,1.00006,0.004008,Cylinder,95.39,4.42,0.18,4.61,3222.3999999999996,0.037292
LEU-COMP-THERM-010-020,1.01744,0.00011,1.01744,0.000109813,1,0.0028,1.01744,0.002850,Lattice,82.33,11.55,6.12,17.67,169610.0,0.29191
LEU-COMP-THERM-001-005,1.00603,0.00009,1.00603,9.27197e-05,0.9998,0.0031,1.00623,0.003121,Lattice,91.72,4.41,3.87,8.28,114930.0,0.09542
MIX-MET-FAST-007-001,1.00408,0.00011,1.00408,0.000111081,1,0.0045,1.00408,0.004519,Sphere,10.08,17.93,71.98,89.92,1226600.0,62265.0
PU-MET-FAST-045-006,1.00606,0.00010,1.00606,9.53305e-05,1,0.0038,1.00606,0.003824,Cylinder,0.68,5.07,94.25,99.32,1648700.0,796560.0
PU-SOL-THERM-034-011,0.99655,0.00011,0.996554,0.000112063,1,0.0048,0.99655,0.004784,Cylinder,63.95,30.92,5.13,36.05,96561.0,1.9166999999999998
LEU-COMP-THERM-009-022,1.00598,0.00010,1.00598,0.000104358,1,0.0021,1.00598,0.002115,Lattice,90.33,5.92,3.75,9.67,107310.0,0.11539
HEU-SOL-THERM-019-002,1.00063,0.00013,1.00063,0.000134636,1,0.0041,1.00063,0.004104,Cylinder,77.72,20.11,2.17,22.28,37640.0,0.28937
LEU-COMP-THERM-028-003,1.01040,0.00010,1.0104,0.000104602,0.9999,0.0051,1.01050,0.005155,Lattice,83.67,10.81,5.52,16.33,154460.0,0.24827
PU-SOL-THERM-005-004,0.99897,0.00011,0.998974,0.000112331,1,0.0047,0.99897,0.004696,Sphere,96.69,2.95,0.36,3.31,6875.0,0.059454
HEU-MET-FAST-092-001,1.00178,0.00009,1.00178,8.89501e-05,0.9986,0.0011,1.00318,0.001108,Cylinder,0.00,4.85,95.15,100.0,1433400.0,815660.0
HEU-SOL-THERM-038-023,0.99711,0.00014,0.997111,0.00013903,1,0.0027,0.99711,0.002695,Cylinder,76.56,21.13,2.31,23.44,39378.0,0.31901
HEU-SOL-THERM-028-017,0.99419,0.00014,0.994188,0.000140233,1,0.0066,0.99419,0.006563,Cylinder,83.97,14.49,1.54,16.03,27234.0,0.15221
HEU-MET-FAST-007-005,1.00275,0.00010,1.00275,9.98959e-05,0.9978,0.0018,1.00496,0.001815,Rectangular,0.29,26.45,73.26,99.71,1161800.0,219480.0
PU-SOL-THERM-032-004,0.99677,0.00012,0.996767,0.000118714,1,0.002,0.99677,0.001997,Cylinder,95.62,3.89,0.49,4.38,9510.2,0.07036200000000001
HEU-MET-FAST-058-001,1.00446,0.00011,1.00446,0.000110666,1,0.0026,1.00446,0.002613,Sphere,11.21,22.91,65.88,88.79,945560.0,34688.0
U233-SOL-THERM-013-018,0.99856,0.00015,0.998563,0.000148089,0.9996,0.002,0.99895,0.002004,Sphere,85.46,13.79,0.75,14.54,12940.0,0.080359
HEU-SOL-THERM-038-008,0.99835,0.00014,0.998351,0.000140345,1,0.0026,0.99835,0.002599,Cylinder,75.67,21.97,2.35,24.33,40143.0,0.34341
HEU-MET-FAST-037-001,1.00636,0.00011,1.00636,0.000107403,0.9997,0.0011,1.00666,0.001112,Cylinder,25.74,25.24,49.02,74.26,830580.0,2003.3999999999999
HEU-MET-FAST-084-020,1.00369,0.00009,1.00369,8.93017e-05,0.9995,0.0025,1.00419,0.002513,Cylinder,0.00,5.15,94.85,100.0,1393300.0,782530.0
PU-MET-FAST-027,1.00417,0.00011,1.00417,0.000107359,1,0.0022,1.00417,0.002211,Sphere,11.68,12.05,76.27,88.32,1474200.0,69981.0
HEU-MET-MIXED-004,1.00870,0.00010,1.0087,9.60968e-05,0.9999,0.0009,1.00880,0.000913,Cylinder,35.45,24.30,40.25,64.55,850390.0,406.76
HEU-MET-FAST-078-031,0.99595,0.00009,0.995951,9.23927e-05,0.9994,0.002,0.99654,0.001996,Cylinder,0.03,8.99,90.98,99.97,1356600.0,660420.0
U233-SOL-THERM-017-004,1.00409,0.00014,1.00409,0.000143056,0.9994,0.004,1.00469,0.004023,Cylinder,85.34,13.88,0.79,14.66,13576.0,0.082344
U233-SOL-THERM-016-015,1.00490,0.00016,1.0049,0.000161285,1,0.0027,1.0049,0.002718,Cylinder,77.90,20.83,1.27,22.1,21909.0,0.14432999999999999
U233-SOL-THERM-015-026,0.99318,0.00014,0.993183,0.000143581,1,0.0066,0.99318,0.006556,Sphere,79.38,19.64,0.98,20.62,16008.000000000002,0.12645
LEU-COMP-THERM-080-008,1.01145,0.00012,1.01145,0.000117411,0.9987,0.001,1.01276,0.001020,Lattice,77.08,16.69,6.23,22.92,164390.0,0.4557
LEU-SOL-THERM-007-002,1.00086,0.00010,1.00086,9.53315e-05,0.9973,0.0009,1.00356,0.000910,Cylinder,96.22,3.10,0.68,3.78,18042.0,0.041254
LEU-COMP-THERM-027-001,1.01350,0.00011,1.0135,0.000110519,1.0014,0.0015,1.01208,0.001520,Lattice,88.58,7.84,3.58,11.42,98375.0,0.1278
LEU-COMP-THERM-078-005,1.00870,0.00012,1.0087,0.000118554,0.998,0.001,1.01072,0.001019,Lattice,80.82,13.93,5.24,19.18,139960.0,0.30026
LEU-COMP-THERM-017-005,1.01032,0.00009,1.01032,8.83419e-05,1,0.0031,1.01032,0.003133,Lattice,88.19,4.82,6.99,11.81,211780.0,0.17658000000000001
HEU-SOL-THERM-049-004,1.00050,0.00013,1.0005,0.000132849,1.0012,0.0025,0.99930,0.002498,Cylinder,74.83,22.60,2.57,25.17,45124.0,0.36759000000000003
HEU-MET-FAST-051-016,0.99721,0.00009,0.997211,8.76777e-05,0.9981,0.0001,0.99910,0.000133,Cylinder,0.00,4.66,95.34,100.0,1466900.0,840270.0
HEU-MET-FAST-052,1.00933,0.00010,1.00933,0.000100983,0.9993,0.0011,1.01003,0.001116,Cylinder,0.21,40.03,59.76,99.79,899700.0,122850.0
LEU-COMP-THERM-005-013,1.04778,0.00011,1.04778,0.000108255,1,0.0064,1.04778,0.006706,Lattice,59.12,28.25,12.63,40.88,331800.0,3.8032
HEU-SOL-THERM-043-001,0.99694,0.00015,0.99694,0.000148853,0.9986,0.0031,0.99833,0.003102,Sphere,90.88,8.32,0.80,9.12,14009.0,0.073578
